"n_icer_TOTAL_1yr","n_icer_TOTAL_5yr","n_icer_TOTAL_10yr","n_icer_HEALTH_SECTOR_1yr","n_icer_HEALTH_SECTOR_5yr","n_icer_HEALTH_SECTOR_10yr"
77746.6914638077,NA,NA,9867.14093824586,NA,NA
70306.2706380369,NA,NA,10592.4355076098,NA,NA
93852.8134585062,NA,NA,9557.60078462219,NA,NA
76137.3628397884,NA,NA,11922.3238273231,NA,NA
63728.4828127119,NA,NA,14402.5671494245,NA,NA
117198.060702022,NA,NA,13063.7044633974,NA,NA
73784.6996138296,NA,NA,11376.3241788422,NA,NA
56713.6919112326,NA,NA,13151.6449514983,NA,NA
60399.2722284678,NA,NA,12473.595177183,NA,NA
81147.6528433041,NA,NA,10083.9265862882,NA,NA
60223.1648758188,NA,NA,12560.6030209151,NA,NA
87182.2571857672,NA,NA,13773.6618700161,NA,NA
108135.852116148,NA,NA,15607.4446461968,NA,NA
59205.1312184016,NA,NA,12168.3534373126,NA,NA
61571.3836511616,NA,NA,12003.4083905776,NA,NA
79914.1059362809,NA,NA,11775.9773149434,NA,NA
81574.8122938088,NA,NA,9772.55133367286,NA,NA
76876.1968504186,NA,NA,14101.4552362757,NA,NA
104928.763261628,NA,NA,10844.8481099072,NA,NA
67400.6761518556,NA,NA,12338.6505989542,NA,NA
79691.6098274733,NA,NA,9157.32759369147,NA,NA
96080.2501516667,NA,NA,15972.8396017272,NA,NA
63886.1370425853,NA,NA,10101.6474555324,NA,NA
84704.1250414862,NA,NA,19068.9625717919,NA,NA
57047.1063614873,NA,NA,11018.6919711765,NA,NA
68580.9636060288,NA,NA,9688.68162239177,NA,NA
102090.094249117,NA,NA,9449.61867255644,NA,NA
124305.452098263,NA,NA,13340.17626877,NA,NA
73841.2111607026,NA,NA,10693.0756357658,NA,NA
105533.692277209,NA,NA,12867.3280191188,NA,NA
44152.1847878468,NA,NA,10346.1201420901,NA,NA
123998.11725214,NA,NA,15170.106114044,NA,NA
127263.40870735,NA,NA,14535.7081880284,NA,NA
100696.610558181,NA,NA,9964.0113831978,NA,NA
96264.8512601654,NA,NA,9233.31576548258,NA,NA
74412.323878945,NA,NA,9486.19156559271,NA,NA
54278.0588045293,NA,NA,10175.3455986779,NA,NA
49676.1587216037,NA,NA,12897.5058363281,NA,NA
85220.5596931376,NA,NA,11511.7119491582,NA,NA
96054.2889869313,NA,NA,11800.5064444223,NA,NA
47099.5729620242,NA,NA,11430.2339503458,NA,NA
83292.5132402487,NA,NA,11355.135053007,NA,NA
95830.5027498214,NA,NA,14020.8444593334,NA,NA
100973.470726514,NA,NA,10426.6621239907,NA,NA
55900.0364139882,NA,NA,14758.5017394989,NA,NA
56659.7911731554,NA,NA,10655.5639229095,NA,NA
46222.5735053747,NA,NA,11558.7206966756,NA,NA
61173.2549805689,NA,NA,12855.8417976009,NA,NA
60322.6372049371,NA,NA,11508.876089924,NA,NA
99545.7384854241,NA,NA,12123.0560151368,NA,NA
74620.9119610686,NA,NA,13324.1722086892,NA,NA
89565.4867043824,NA,NA,9894.45459909171,NA,NA
75404.169055355,NA,NA,11599.6279606375,NA,NA
73001.723476768,NA,NA,11918.264699923,NA,NA
77840.1040740265,NA,NA,12964.545843448,NA,NA
60436.6279185809,NA,NA,10672.3929272714,NA,NA
55933.8629291181,NA,NA,11269.2212545025,NA,NA
87555.4646433941,NA,NA,10917.1782781286,NA,NA
60340.7374350972,NA,NA,15889.9240168789,NA,NA
54376.6973048158,NA,NA,13148.8985711419,NA,NA
84319.4524202976,NA,NA,10176.1852842844,NA,NA
86137.6111535836,NA,NA,11301.2072280113,NA,NA
67426.5355722488,NA,NA,10102.2921937593,NA,NA
69799.9005528163,NA,NA,13155.4568371248,NA,NA
76604.5472517936,NA,NA,9862.61906643524,NA,NA
62838.0329134155,NA,NA,13150.7064140847,NA,NA
105160.628425364,NA,NA,9711.74915729938,NA,NA
96599.6186446771,NA,NA,9167.49833032247,NA,NA
49162.0257314484,NA,NA,12358.0845969352,NA,NA
72630.3296379935,NA,NA,12220.3984919952,NA,NA
64281.9248075755,NA,NA,20567.8475309777,NA,NA
55762.2058850299,NA,NA,12852.0686214701,NA,NA
68857.9660286729,NA,NA,11651.1602606027,NA,NA
65092.5099232038,NA,NA,14687.3543999715,NA,NA
66541.037844278,NA,NA,11017.3194486847,NA,NA
69061.1156279474,NA,NA,12338.1348145475,NA,NA
85587.300773645,NA,NA,10911.9720367059,NA,NA
102062.034292596,NA,NA,10751.990963369,NA,NA
53219.1484729986,NA,NA,10911.6358451758,NA,NA
102461.959011524,NA,NA,14902.8700514726,NA,NA
78612.8122083533,NA,NA,13634.0607065422,NA,NA
54238.3948357848,NA,NA,10074.7328220528,NA,NA
57234.636035793,NA,NA,12234.1531555893,NA,NA
77946.518546016,NA,NA,10886.6444856953,NA,NA
70561.6180617211,NA,NA,11784.2457694226,NA,NA
102332.242914594,NA,NA,15702.3331026513,NA,NA
67184.9990345634,NA,NA,11313.9060431302,NA,NA
65254.9896722204,NA,NA,10156.2120590473,NA,NA
90298.2103503929,NA,NA,10489.7164575595,NA,NA
89784.6057234847,NA,NA,14856.3245123387,NA,NA
74407.9397478155,NA,NA,11735.6921853421,NA,NA
88083.5441714064,NA,NA,10567.7205496899,NA,NA
59146.071652053,NA,NA,16581.5469128226,NA,NA
72035.6748794824,NA,NA,10758.4610593111,NA,NA
80563.6242334778,NA,NA,11813.0358777101,NA,NA
91028.9211701608,NA,NA,11011.5468536329,NA,NA
90791.1899948505,NA,NA,12700.3742650698,NA,NA
90794.6825670347,NA,NA,16469.7659125503,NA,NA
103126.933342487,NA,NA,10049.2997149289,NA,NA
69104.3866530143,NA,NA,14763.0378229934,NA,NA
101945.754617097,NA,NA,10134.0093503924,NA,NA
97144.9148642419,NA,NA,11365.717658446,NA,NA
31937.4426472771,NA,NA,12504.7626675485,NA,NA
61995.1592578389,NA,NA,13775.4745313037,NA,NA
90370.4857403227,NA,NA,10166.1590676061,NA,NA
93254.6979696601,NA,NA,14337.1158895944,NA,NA
98213.5044937838,NA,NA,12207.7148270109,NA,NA
88266.2923729366,NA,NA,12657.4400941016,NA,NA
114774.328016165,NA,NA,10852.2089361088,NA,NA
101313.804564804,NA,NA,14636.9245720001,NA,NA
101487.075232551,NA,NA,11854.1876096227,NA,NA
72542.8643729058,NA,NA,12161.3319648245,NA,NA
51114.9817052481,NA,NA,10843.5476085444,NA,NA
81469.5125429113,NA,NA,13226.7755236972,NA,NA
79251.6623339922,NA,NA,13224.3773893427,NA,NA
114651.496610217,NA,NA,13529.0905505224,NA,NA
66660.3190843819,NA,NA,9344.45829798725,NA,NA
127698.194055459,NA,NA,12117.314777965,NA,NA
53670.4784268572,NA,NA,12605.2691980589,NA,NA
83617.0943915218,NA,NA,10794.6276957718,NA,NA
79345.9162692008,NA,NA,11776.0482159979,NA,NA
41204.180442372,NA,NA,11646.0375736676,NA,NA
56925.689385925,NA,NA,13410.1834828264,NA,NA
46209.2899626489,NA,NA,9440.94417629284,NA,NA
61663.0702995525,NA,NA,14085.1042350633,NA,NA
77487.1639920077,NA,NA,12481.4290756699,NA,NA
95659.5104151237,NA,NA,14997.9464688205,NA,NA
81561.9461535041,NA,NA,11676.8035896685,NA,NA
68693.8575966884,NA,NA,11151.796716704,NA,NA
79379.5363777785,NA,NA,11813.5196123348,NA,NA
89100.4522046851,NA,NA,12390.6487383491,NA,NA
66534.4215334766,NA,NA,13516.9216587238,NA,NA
93020.4309197186,NA,NA,13077.3738507792,NA,NA
87492.8395324495,NA,NA,12627.7994871967,NA,NA
77366.3438233445,NA,NA,12049.437962668,NA,NA
40200.3827765733,NA,NA,12989.4734008207,NA,NA
52394.9945010061,NA,NA,10415.9517692789,NA,NA
63650.555237525,NA,NA,13993.6258897244,NA,NA
65359.9852885032,NA,NA,13289.0055830712,NA,NA
118617.895884218,NA,NA,10439.4641398694,NA,NA
64623.3122755886,NA,NA,10913.5649507946,NA,NA
136998.615340637,NA,NA,14049.9407315535,NA,NA
96293.3471718184,NA,NA,10638.8182981679,NA,NA
76558.1752086024,NA,NA,9368.80613537324,NA,NA
108675.67824167,NA,NA,11740.224617303,NA,NA
82543.6319903373,NA,NA,14173.2924297976,NA,NA
59118.2257817597,NA,NA,11279.0503555598,NA,NA
86590.3207124548,NA,NA,12108.8254520276,NA,NA
155918.313172373,NA,NA,17156.9269548014,NA,NA
50568.5338781103,NA,NA,11923.1367028104,NA,NA
72608.8089266861,NA,NA,12129.4297963723,NA,NA
47627.3456777479,NA,NA,11626.2931329511,NA,NA
57560.3508183651,NA,NA,12006.9912232075,NA,NA
68787.0330826911,NA,NA,10439.6712115281,NA,NA
64864.6750794719,NA,NA,12744.5392378608,NA,NA
55998.6311305902,NA,NA,10126.0283149943,NA,NA
106525.62205989,NA,NA,12055.8848943127,NA,NA
114021.975082285,NA,NA,10082.2781506268,NA,NA
63332.1095756305,NA,NA,11822.4195508366,NA,NA
90421.6941785931,NA,NA,12929.1782724083,NA,NA
84807.8325795437,NA,NA,12009.6501943545,NA,NA
81042.9297807187,NA,NA,12038.1466271821,NA,NA
74650.7481825206,NA,NA,9134.21590608375,NA,NA
115126.996183283,NA,NA,10787.2031502376,NA,NA
96012.8236826259,NA,NA,13688.8141357246,NA,NA
63773.4806583455,NA,NA,9672.7418907527,NA,NA
58851.4193030658,NA,NA,10641.3113276103,NA,NA
83911.6800113542,NA,NA,10637.4362997717,NA,NA
54598.4259097024,NA,NA,10690.2767680676,NA,NA
76867.2202166326,NA,NA,14031.1324373724,NA,NA
113618.877784867,NA,NA,9315.79203034762,NA,NA
73212.3134103116,NA,NA,12882.1760788189,NA,NA
56187.0475582282,NA,NA,17021.314777208,NA,NA
90534.7656216365,NA,NA,8480.88057558809,NA,NA
45923.3541334192,NA,NA,10118.5681839658,NA,NA
133225.072545548,NA,NA,9961.64497280675,NA,NA
62097.0961257552,NA,NA,11916.8221009457,NA,NA
68601.4385303623,NA,NA,10434.2729883265,NA,NA
80209.5662229496,NA,NA,13065.8759321607,NA,NA
81945.4097524867,NA,NA,10766.9087374655,NA,NA
71935.7985590929,NA,NA,10908.9163745633,NA,NA
82181.6013118272,NA,NA,10681.7705045011,NA,NA
62017.5332178054,NA,NA,13515.6819403343,NA,NA
55881.1545683857,NA,NA,14919.3522927132,NA,NA
61883.9315639642,NA,NA,11773.3242227567,NA,NA
64511.9855276414,NA,NA,9257.17818604382,NA,NA
29285.2758134339,NA,NA,12104.6688019702,NA,NA
67240.7893285073,NA,NA,10862.8037481044,NA,NA
80798.8316201252,NA,NA,13955.7314674345,NA,NA
40727.3365527746,NA,NA,11376.0602162603,NA,NA
82268.7882641009,NA,NA,12738.4824481341,NA,NA
50773.0870835998,NA,NA,10520.9876940638,NA,NA
75817.5812240583,NA,NA,12733.4322043858,NA,NA
77472.3835653352,NA,NA,10291.9390844281,NA,NA
75271.9388858823,NA,NA,10430.3143424901,NA,NA
48556.0887782512,NA,NA,11306.5379082755,NA,NA
80198.9156554714,NA,NA,8610.65682420818,NA,NA
103302.240843891,NA,NA,14413.1255933815,NA,NA
67548.2707986666,NA,NA,9677.7890112302,NA,NA
75510.7811144757,NA,NA,11092.1447466597,NA,NA
78323.8516778209,NA,NA,13721.8621882856,NA,NA
43823.6839861178,NA,NA,9919.04054284654,NA,NA
49380.18161727,NA,NA,10195.2290803157,NA,NA
98189.5575768325,NA,NA,11408.80085163,NA,NA
91397.2300164839,NA,NA,23410.1087611099,NA,NA
101397.307862747,NA,NA,10477.7339646933,NA,NA
80402.007251723,NA,NA,12235.3411475853,NA,NA
117360.266013481,NA,NA,11477.0113994989,NA,NA
105031.206224622,NA,NA,10502.7554448267,NA,NA
61365.1327951923,NA,NA,13271.1521660379,NA,NA
78894.6517161224,NA,NA,12431.9225911554,NA,NA
70005.2151105403,NA,NA,10167.4824991127,NA,NA
83360.3650578277,NA,NA,8125.57056142449,NA,NA
88155.4519120108,NA,NA,15830.8418961016,NA,NA
37516.3167796817,NA,NA,11546.7240385831,NA,NA
71337.5503304522,NA,NA,10605.8973258328,NA,NA
87126.121502484,NA,NA,11305.5228266447,NA,NA
123735.377549573,NA,NA,12571.4861490465,NA,NA
122385.377164527,NA,NA,18716.4996673854,NA,NA
46094.2163437872,NA,NA,12585.1338412267,NA,NA
80843.8682561293,NA,NA,12746.6591291692,NA,NA
54664.38363948,NA,NA,9086.33010912576,NA,NA
99869.0412760352,NA,NA,12472.8608054031,NA,NA
59164.2060604307,NA,NA,11051.1520008804,NA,NA
81877.8702772836,NA,NA,10986.2243374585,NA,NA
63176.2492050495,NA,NA,9775.36294366288,NA,NA
68003.259289701,NA,NA,12012.2867657694,NA,NA
64823.9155612745,NA,NA,10009.6423052558,NA,NA
67543.0323617583,NA,NA,10790.9080757974,NA,NA
76512.5571340901,NA,NA,12328.9901141293,NA,NA
78194.1250992896,NA,NA,9909.95161638149,NA,NA
120238.268429374,NA,NA,12095.827891068,NA,NA
80705.7026624047,NA,NA,9334.92796270181,NA,NA
65730.9973955083,NA,NA,12286.2677793112,NA,NA
82914.8148319885,NA,NA,10577.3783168915,NA,NA
67081.0546046514,NA,NA,10329.1957295539,NA,NA
62624.2098278051,NA,NA,9556.13893077601,NA,NA
83318.2498151647,NA,NA,10119.5750062204,NA,NA
113030.737664571,NA,NA,10915.3030786286,NA,NA
118004.143120102,NA,NA,13387.5483879772,NA,NA
117954.664634708,NA,NA,12750.6227409573,NA,NA
110183.627103722,NA,NA,10574.4589754228,NA,NA
69580.7252790891,NA,NA,14257.4383789667,NA,NA
81213.3258914898,NA,NA,16329.1132122667,NA,NA
106363.018715336,NA,NA,12813.8870321475,NA,NA
53052.1364574858,NA,NA,11311.6832712542,NA,NA
96610.0615734454,NA,NA,14890.6036829623,NA,NA
99024.5086965932,NA,NA,13121.1882734878,NA,NA
67232.708159424,NA,NA,9639.69733718746,NA,NA
83979.3130420991,NA,NA,10813.0435309898,NA,NA
68512.3079211923,NA,NA,11101.741173733,NA,NA
72351.3463150401,NA,NA,12614.0880349674,NA,NA
68582.6265179227,NA,NA,11791.5795777867,NA,NA
87234.7957831946,NA,NA,10992.2552311664,NA,NA
141744.763575057,NA,NA,10119.208411681,NA,NA
71682.5875832333,NA,NA,9790.54757504282,NA,NA
52417.6216762097,NA,NA,13153.5793431357,NA,NA
76212.3208079093,NA,NA,13094.3468372022,NA,NA
68492.5501217408,NA,NA,8404.66823962555,NA,NA
93508.954871312,NA,NA,10133.2248658791,NA,NA
86501.0796707943,NA,NA,13584.42780621,NA,NA
48450.2321688438,NA,NA,9448.42105488136,NA,NA
84710.0391884525,NA,NA,11427.4145653566,NA,NA
50716.4612419803,NA,NA,15040.1387857591,NA,NA
171767.956772484,NA,NA,12330.473771095,NA,NA
62464.3548891337,NA,NA,12936.9040167918,NA,NA
74709.0524429818,NA,NA,11531.4319842539,NA,NA
52708.3954353649,NA,NA,12287.2038894641,NA,NA
81492.0879635585,NA,NA,11602.8890597184,NA,NA
51830.827030855,NA,NA,10654.3139779505,NA,NA
44650.0379173702,NA,NA,12444.405036096,NA,NA
106102.92972326,NA,NA,11309.9086281779,NA,NA
136043.703782631,NA,NA,9513.38924101644,NA,NA
80254.2796989639,NA,NA,9498.2298263339,NA,NA
49304.9934774758,NA,NA,9410.97512862621,NA,NA
58066.5229295817,NA,NA,10411.8308398257,NA,NA
72177.6676764558,NA,NA,13393.2271092337,NA,NA
67493.3795755481,NA,NA,12097.1262046142,NA,NA
62642.6640464039,NA,NA,10865.9258639775,NA,NA
80119.0754067022,NA,NA,9628.62891802268,NA,NA
64257.9618493695,NA,NA,10827.7386670884,NA,NA
70406.6855587831,NA,NA,12134.7189968412,NA,NA
70225.0012018478,NA,NA,11466.6638351017,NA,NA
63960.9285933916,NA,NA,11108.714334707,NA,NA
91965.4763506235,NA,NA,10882.0156368906,NA,NA
80872.4131473789,NA,NA,12857.7091149459,NA,NA
130706.198575265,NA,NA,12524.8801200075,NA,NA
67424.7040050933,NA,NA,12353.0643650714,NA,NA
60889.9956691414,NA,NA,11784.2702076018,NA,NA
80495.1695139592,NA,NA,11148.2679480073,NA,NA
118324.530530274,NA,NA,10056.3752315638,NA,NA
52393.1650976718,NA,NA,11881.605793634,NA,NA
93275.2394739281,NA,NA,14028.1582632011,NA,NA
64585.7352985877,NA,NA,9860.00022093226,NA,NA
75220.8152272956,NA,NA,13510.5542659684,NA,NA
119108.508965745,NA,NA,10715.1247327525,NA,NA
90694.0255994807,NA,NA,15811.7032113422,NA,NA
72306.2258919884,NA,NA,11057.7466441644,NA,NA
106008.132141052,NA,NA,10424.0450456977,NA,NA
177478.557221096,NA,NA,11268.4004974723,NA,NA
48733.9878978517,NA,NA,11335.5328313129,NA,NA
57674.1913974261,NA,NA,9853.06303247556,NA,NA
78495.7949564893,NA,NA,10264.2835213397,NA,NA
42359.8998303506,NA,NA,10751.8153155966,NA,NA
81679.44694008,NA,NA,11958.5519666176,NA,NA
59590.0294641078,NA,NA,13132.780192661,NA,NA
64286.2488542359,NA,NA,11108.9415136814,NA,NA
66692.9985139909,NA,NA,13528.4385103732,NA,NA
105773.159518798,NA,NA,9127.83936486483,NA,NA
48819.2138767526,NA,NA,10434.8790737259,NA,NA
100673.572431456,NA,NA,10421.4229444754,NA,NA
135707.315037468,NA,NA,10239.180827828,NA,NA
59178.4129944412,NA,NA,10656.5240166222,NA,NA
70786.9923731248,NA,NA,10846.8334818963,NA,NA
73395.9378161936,NA,NA,11981.3776375028,NA,NA
108795.116545777,NA,NA,9395.39415277951,NA,NA
129360.60229655,NA,NA,11147.0787268296,NA,NA
52951.4069382752,NA,NA,11692.6648987595,NA,NA
63911.810642622,NA,NA,9761.36931751799,NA,NA
134496.44761305,NA,NA,8664.19098864963,NA,NA
66662.6167171384,NA,NA,13629.4953348786,NA,NA
59184.5371057401,NA,NA,13815.3869079264,NA,NA
107598.892904877,NA,NA,12278.9315449795,NA,NA
96346.1879172702,NA,NA,12779.4255829495,NA,NA
85710.7962184258,NA,NA,12867.3742702704,NA,NA
103052.200985806,NA,NA,15217.7313777012,NA,NA
108067.92215073,NA,NA,12195.0193922398,NA,NA
68767.6079156394,NA,NA,11330.8004781705,NA,NA
95774.5143987985,NA,NA,14714.630527409,NA,NA
89162.5722850121,NA,NA,13132.9351911807,NA,NA
50610.9237972026,NA,NA,11753.5379492315,NA,NA
115702.286242374,NA,NA,11787.7214277794,NA,NA
72050.2904248589,NA,NA,14479.656436237,NA,NA
104878.351586699,NA,NA,18984.4315835307,NA,NA
71501.0827341799,NA,NA,13894.9245887787,NA,NA
